business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
G7x8motydgtSi7NxWTnKNA,"""Eco-Pro Planet""",,"""3280 W Hacienda Ave, Ste 206""",Las Vegas,NV,89118,36.0939548,-115.1844212,5.0,5,1,Professional Services;Carpet Installation;Home Services;Flooring;Decks & Railing;Building Supplies;Wholesalers
kQANyfhIQhYAQnalRfwSbA,"""Service Star Realty""",,"""2929 E Camelback Rd, Ste 119""",Phoenix,AZ,85016,33.509447,-112.0208007,3.5,22,1,Home Services;Real Estate Services;Property Management;Real Estate
arxxbAKSHpK5iKWYH63EPw,"""Everybitfit""",,"""15050 N Northsight Blvd, Ste 103""",Scottsdale,AZ,85260,33.6227755048,-111.897177212,5.0,10,1,Health & Medical;Boot Camps;Trainers;Gyms;Fitness & Instruction;Boxing;Weight Loss Centers;Active Life
pVrTttubgnKaNE1e1IuU3g,"""East 55th St Marina""",St Clair-Superior,"""5555 N Marginal Rd""",Cleveland,OH,44114,41.5307937,-81.6519954,3.5,6,1,Marinas;Automotive
JhlZHum1GM56p-piJ4gxhA,"""Cake Contessa""",,"""""",Phoenix,AZ,85014,33.5083316,-112.0565795,3.5,3,1,Food;Bakeries
HjrmxSeZn-B6gFvWLjotLw,"""Banner Urgent Care""",,"""5018 N 7th St""",Phoenix,AZ,85014,33.5098436,-112.0653142,2.5,5,1,Urgent Care;Health & Medical
IDR77vHaQGkd2ZG4f6YRNg,"""The Pavilions On Central""",,"""1 W. Campbell Ave""",Phoenix,AZ,85014,33.501721391,-112.074231495,4.0,46,1,Real Estate;Apartments;Home Services
LRtMYHzPuKMmHjy96VifBQ,"""Burger King""",,"""9679 N Hayden Rd""",Scottsdale,AZ,85258,33.5745245,-111.9053465,2.0,17,1,Restaurants;Fast Food;Burgers
25FyskdwKZdy5ODDc2yH5g,"""Teavana""",Yorkville,"""50 Bloor Street W, Suite C03""",Toronto,ON,M4W 1A1,43.670321,-79.3882739,3.0,5,0,Coffee & Tea;Food
3fPIRTnBhd81MixgS9YoMQ,"""California Pizza Kitchen""",The Strip,"""3200 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1275120047,-115.173562127,4.0,178,1,Restaurants;American (Traditional);American (New);Pizza
CGpC_L37PBnIbs8TsuBEpA,"""Trek Bicycle Store""",Mount Pleasant and Davisville,"""2063 Yonge Street""",Toronto,ON,M4S 2A2,43.702243692,-79.3971691583,3.0,15,1,Bike Repair/Maintenance;Local Services;Sporting Goods;Shopping;Bikes
zabqbmkmLYHdjTvx4CDRlg,"""WIPEOUTRUN Phoenix""",,"""16601 N Pima Rd""",Scottsdale,AZ,85260,33.5466082,-111.8906861,4.5,28,1,Active Life;Challenge Courses
oWM1ZEsqgJYMgvLbWUwuaw,"""SpaMassage For You""",,"""2525 S Rural Rd, Ste 8N""",Tempe,AZ,85281,33.401485,-111.9258153,3.5,52,1,Szechuan;Chinese;Massage;Beauty & Spas;Restaurants;Medical Spas;Health & Medical;Massage Therapy
fiUpPtW1a7saRB-FaFZE0Q,"""Rinaldi's Italian Deli""",,"""1041 N Dobson, Ste 105""",Mesa,AZ,85201,33.43065,-111.843711,3.5,3,0,Restaurants;Delis
pIU7V-xPm9BAgG98Mh5paQ,"""Life Care Center of North Glendale""",,"""13620 N 55th Ave""",Glendale,AZ,85304,33.6079719,-112.178152,2.5,9,1,Hospice;Health & Medical;IV Hydration;Rehabilitation Center
UNz_u4TVswrPg9JyB0qwbw,"""Sweet O'clock""",Willowdale,"""5461 Yonge Street""",Toronto,ON,M2N 5S1,43.7775423,-79.414881,3.0,75,1,Tea Rooms;Food;Desserts;Ice Cream & Frozen Yogurt
iwCzVQbpTrCmP_GLO3Hg9Q,"""The Palms Apartments""",,"""713 E Sahara Ave Ofc""",Las Vegas,NV,89104,36.175,-115.136389,1.5,3,1,Real Estate;Apartments;Home Services
cGTex3CbWSS70YiDT97bVA,"""Mullin's Diner""",North Side,"""876 Progress St""",Pittsburgh,PA,15212,40.452646,-79.993788,3.5,19,1,Restaurants;American (Traditional);Breakfast & Brunch
6KETYOE17e2u6lgvqRxuBA,"""Sahara Jewelers""",Westside,"""2550 S Rainbow Blvd, Ste E3""",Las Vegas,NV,89146,36.1431923,-115.242116,4.5,10,1,Watch Repair;Shopping;Jewelry;Jewelry Repair;Local Services
EWmYNndtI9G0c2lI58vQWA,"""Phoenix""",The Strip,"""300 W Sahara Ave""",Las Vegas,NV,89102,36.144089,-115.160774,5.0,12,1,Chinese;Restaurants
fZ9oOY5h82S3DdgZuZR5Jw,"""Red Wing Shoe Store""",,"""1911 W Broadway Rd, Ste 22""",Mesa,AZ,85202,33.4071407,-111.87253,2.5,3,1,Shoe Stores;Shopping;Fashion
2dOS56h2QueEIDAdP9-1TQ,"""Pho Ao Sen""",,"""1955 W Baseline Rd, Ste 114""",Mesa,AZ,85202,33.37844,-111.876416,4.0,157,0,Restaurants;Vietnamese
XE7UWND3M8bTdBS3xLTj0Q,"""Cozmo Diva""",,"""1830 N Mlk Blvd, Ste 116""",Las Vegas,NV,89106,36.1923779689,-115.160032065,5.0,5,1,Hair Stylists;Beauty & Spas;Hair Salons
2MxoDbw9-RtTBlQkFXAHmw,"""Mr. Hero""",,"""6815 Royalton Rd""",North Royalton,OH,44133,41.3132953,-81.7339313,4.0,5,1,Cheesesteaks;Fast Food;Sandwiches;Restaurants
J-lJ86wrmbRos2gyNVA0JQ,"""Blankenburg Hotel""",,"""Gerlinger Str. 27""",Ditzingen,BW,71254,48.82461,9.06866,3.0,3,1,Hotels;Hotels & Travel;Restaurants;Event Planning & Services
rGFh0raSFM7qEOLmVLsUAA,"""Arrow Security""",,"""15410 N 67th Ave""",Glendale,AZ,85306,33.6257439,-112.2030831,4.5,13,1,Professional Services;Shopping;Guns & Ammo;Security Services;Security Systems;Educational Services;Home Services;Education
lGENFVOl11Zi4EQIHHbWTw,"""Great Clips""",,"""3740 E Franklin Blvd""",Gastonia,NC,28056,35.259132,-81.1133818,2.0,5,1,Hair Salons;Beauty & Spas
R7OuXulG_tqPllCB7AfuyA,"""Ola Optical""",,"""550 Highway 7  E""",Richmond Hill,ON,L4B 3Z4,43.8450976,-79.3839546,4.5,3,1,Eyewear & Opticians;Shopping
dPqbKki9KBSFjxxLj_urwA,"""Domino's Pizza""",,"""5124 Camino Al Norte""",North Las Vegas,NV,89031,36.2529678,-115.1527173,3.0,31,1,Chicken Wings;Sandwiches;Restaurants;Pizza
8x76eTWIs8s2NXFgNABJWw,"""Fidelity Condominium Management""",Mount Pleasant and Davisville,"""214 Merton Street""",Toronto,ON,M4S 1A6,43.6975792,-79.3896344,1.0,3,1,Real Estate;Home Services;Property Management
Wfescb4TnQIPXfhYq_o8Xg,"""HWY 403-Dundas Animal Hospital""",Erin Mills,"""3075 Ridgeway Drive, Suite 22""",Mississauga,ON,L5L 5M6,43.518663,-79.690249,4.5,5,1,Veterinarians;Pets
nYxa4JoHZ96kptIZhFlz9w,"""McDonald's""",,"""2951 E Germann Rd""",Chandler,AK,85286,33.2768201798,-111.790970078,2.5,22,1,Restaurants;Fast Food;Burgers
NKJaFwykv90TS54XxB937g,"""Applelicious""",Carnegie,"""415 W Main St""",Carnegie,PA,15106,40.403401,-80.09244,5.0,13,1,Chocolatiers & Shops;Food;Specialty Food
lkrtesAWIRP-Tp_6EStg7w,"""Larry's Transmissions""",,"""3032 Rozzells Ferry Rd""",Charlotte,NC,28208,35.254022,-80.871836,4.0,4,1,Auto Repair;Transmission Repair;Automotive
OzWpuz5MBoLFfWJAbJtexg,"""Icon Barbershop""",Sunrise,"""5051 Stewart Ave, Ste 107""",Las Vegas,NV,89110,36.1658935,-115.0635161,4.0,12,1,Beauty & Spas;Barbers
CZMubW8II3eoXjTao-1aqg,"""KFC""",,"""6190 Steubenville Pike""",McKees Rocks,PA,15136,40.4454,-80.1502,3.5,3,1,Chicken Wings;Restaurants;Fast Food
1mCEVJXlJl_4Dh8E1FMrqA,"""To-Nino Hair Design""",Willowdale,"""4841 Yonge Street""",North York,ON,M2N 5X2,43.7620368,-79.4103214,4.5,7,1,Beauty & Spas;Hair Salons
tH9fJdyaSM1SE7Fm6X11cg,"""Starbucks""",,"""1401 W Green St""",Urbana,IL,61801,40.1092429275,-88.2272529602,3.5,6,1,Food;Coffee & Tea
XjmHPe0H91BlJ3gwJb7OiA,"""Ocean Seafood Restaurant""",,"""328 Highway 7 E""",Richmond Hill,ON,L4B 1A1,43.840907,-79.399792,3.5,80,1,Seafood;Chinese;Restaurants
ijfn-oYIjFamwKGheksKrg,"""Meta Palejwala, DDS, PC""",,"""6807 E Thomas Rd""",Scottsdale,AZ,85251,33.48003,-111.934299,5.0,3,1,Health & Medical;General Dentistry;Dentists
DFr02iUVpyXswVqe0hvOUg,"""The Lash Gal""",,"""7046 E Main St, Ste 110""",Scottsdale,AZ,85251,33.4934305519,-111.929015817,5.0,3,1,Beauty & Spas;Eyelash Service
N1vtgWIlr42UhALnwsYavQ,"""Next Coffee Co. & Phoenix Catering""",,"""19420 N 59th Ave, Ste J""",Glendale,AZ,85308,33.6624675,-112.18689,3.0,55,0,Caterers;Coffee & Tea;Event Planning & Services;Food
uJHUgUJO53V5-xz9_3c8IQ,"""Arrowhead Lanes""",,"""1401 N McKinley Ave""",Champaign,IL,61821,40.1302252,-88.2634345,3.5,8,1,Bowling;Active Life
PUuB4HzEd7CTrcusPpz-NA,"""Secretary of State""",,"""2401 W Bradley Ave""",Champaign,IL,61821,40.1272997,-88.2863586,2.0,10,0,Public Services & Government;Departments of Motor Vehicles
lS8IziA2KwlPLIifKBRsMw,"""Dmndkutz Barbershop""",,"""2935 N Dysart Rd, Ste A110""",Avondale,AZ,85392,33.4800981,-112.3389945,3.5,8,1,Hair Salons;Men's Hair Salons;Beauty & Spas;Barbers
VhCRL3akrJdq7ky8s6C6fw,"""4 Wheel Parts""",,"""4740 S Decatur Blvd, Ste A""",Las Vegas,NV,89103,36.103783,-115.206993,4.0,17,0,Automotive;Auto Customization;Auto Repair;Auto Parts & Supplies;Tires
UyGrB39MgWAKUtYBFjp_0Q,"""Lawngevity Landscape & Maintenance""",,"""317 Dogwood Ln""",Belmont,NC,28012,35.235234,-81.050457,3.5,3,1,Home Services;Landscaping
yxAw_NtCqtvFPXGq4C1f5A,"""The Cedar Kitchen""",,"""5 Queen Street S""",Tottenham,ON,L0G 1W0,44.0222898,-79.8054985,4.0,11,1,Restaurants
p4h2-y4muYzTr94pBT4mZg,"""Taco Bell""",Norman Acres,"""4120 E Washington Ave""",Madison,WI,53704,43.124969,-89.313502,3.0,4,1,Mexican;Tex-Mex;Fast Food;Restaurants
jFbE5frFO9C0YznpJtgEfw,"""Vegas Sprinkler Specialists""",Summerlin,"""653 N Town Center Dr""",Las Vegas,NV,89144,36.1808271,-115.3154314,3.5,7,1,Irrigation;Home Services;Landscaping;Plumbing
QwCh5KZTcCHnIpBaM1LzdA,"""Johnston Yee Family Medicine, PC""",Spring Valley,"""8285 W Arby Ave""",Las Vegas,NV,89113,36.0583669,-115.272026,3.0,41,1,Doctors;Family Practice;Health & Medical
6F0jIbgqRqgAB9YM9ktYDQ,"""Hummingbird Landscape & Design""",Northwest,"""3940 Grand Meadow St""",Las Vegas,NV,89129,36.2332038064,-115.30508319,1.0,3,1,Irrigation;Home Services;Landscaping;Gardeners
OFaMKhoQnCExoAIcz5j9Sg,"""Five Guys Burgers and Fries""",,"""2135 Boulevard des Laurentides""",Laval,QC,H7M 4M2,45.6100166,-73.7349424,2.5,3,0,Burgers;Restaurants;Fast Food
Aq-u5SD2zgLBhAjxmxakag,"""Sports Book""",South Summerlin,"""11011 W Charleston Blvd""",Las Vegas,NV,89135,36.1564004,-115.3335562,4.0,12,1,Casinos;Arts & Entertainment
jR_p2I8h6w5lpf6GWk9Dzg,"""La Unica Mexican Restaurant""",,"""16203 Northcross Dr""",Huntersville,NC,28078,35.436606072,-80.8706375957,3.5,116,1,Restaurants;Mexican;Tex-Mex
mcOCSE_g2eWq88UyBIx_lw,"""Phoenix Days Inn Airport Parking""",,"""2900 E Van Buren St""",Phoenix,AZ,85008,33.4518871,-112.0186305,1.0,3,1,Parking;Automotive
dl8baKrwaRO2ZiTrLzcaaA,"""Abby Lane Salon""",,"""6990 E Shea Blvd""",Scottsdale,AZ,85254,33.5832047915,-111.930924458,5.0,3,1,Beauty & Spas;Hair Salons
1UV-aVwRPCGgg5R-HAS6vA,"""Sushi Ocean""",,"""1010 Eglinton Avenue W""",Toronto,ON,M6C 2C4,43.7003236,-79.4298279,3.0,20,1,Restaurants;Japanese
TrG3UEGXoqhURIOkmO321w,"""Cvs Pharmacy 4098""",,"""4300 Old Monroe Rd""",Indian Trail,NC,28079,35.0675206,-80.6787858,3.0,4,1,Shopping;Drugstores
pxQOuyAVqLd4E04bTY7zUg,"""Jesse Jr Restaurant""",Scarborough,"""4415 Sheppard Ave E""",Scarborough,ON,M1S 1V1,43.7873373,-79.2692451,2.5,15,1,Restaurants;Filipino
_Gv5HPQBM3fzI9bOUYFYuw,"""The House On Parliament""",,"""454 Parliament Street""",Toronto,ON,M5A 3A2,43.6636056,-79.3678909,4.0,247,1,British;Pubs;Nightlife;Restaurants;Gastropubs;Bars
aAezZJlhii3kDhtxBTXNuw,"""Aunt Cheryl's Cafe""",,"""416 Library St""",Braddock,PA,15104,40.401398,-79.865026,5.0,3,1,Sandwiches;Cafes;Food;American (Traditional);Wraps;Internet Cafes;Restaurants
DKvvZFdBKwZWA5i562FytQ,"""Cajun Cafe""",Southwest,"""""",Las Vegas,NV,89139,36.0402159,-115.2244853,4.0,7,1,Seafood;Cajun/Creole;Caterers;Southern;Food Delivery Services;Event Planning & Services;Restaurants;Food
mHaMwjCUbKQDAvqeKYarBA,"""Arizona Frybread""",,"""801-899 E Nuttal Rd""",Avondale,AZ,85323,33.4536972046,-112.340263367,3.0,3,1,Restaurants;Indian
BglON-uxLAXHgnC5amGscA,"""The First Picture Frame Warehouse""",,"""3087 Bathurst Street""",North York,ON,M6A 2A3,43.720207,-79.429919,2.5,3,1,Shopping;Home Decor;Arts & Crafts;Framing;Home & Garden
f1GM59jUZe-P3kHLHOOGiw,"""Matthews Crossing Apartments""",,"""7815 Calibre Crossing Dr""",Charlotte,NC,28227,35.1540616,-80.7321885,2.0,4,0,Home Services;Apartments;Real Estate
K5Ex8diP6rIh8P16D8KHVA,"""Sammy's Woodfired Pizza and Grill""",Centennial,"""7160 N Durango Dr, Ste 110""",Las Vegas,NV,89149,36.2914415057,-115.287132875,4.0,98,0,Restaurants;Gluten-Free;Pizza
mVfFAYEd19v-C0gOcRQnRg,"""Dental Health Associates of Madison""",Walnut Grove,"""7001 Old Sauk Rd""",Madison,WI,53717,43.0760387,-89.5031981,4.5,4,1,General Dentistry;Health & Medical;Cosmetic Dentists;Endodontists;Dentists
z1FS59YTE0GoOu1UCPKoKA,"""Burger King""",,"""12601 W Waddell Rd""",El Mirage,AZ,85335,33.6089687,-112.3423224,2.0,19,1,Hot Dogs;Restaurants;Fast Food;Burgers
WfmiiUmLQI3CusZh7c_Nrg,"""Lindenwirt""",,"""Hauptstr. 43""",Denkendorf,BY,85095,48.9253,11.4549,3.5,3,1,Bavarian;German;Restaurants
DgN5o2GU42LJi0EF7v2sVw,"""Farina Plus""",Maple,"""2563 Major Mackenzie Drive""",Vaughan,ON,L6A 2E8,43.8522813,-79.522024,4.5,4,1,Food;Grocery;Specialty Food
3jAuvIlEEhM56BYZTSONsg,"""Right Now Air""",,"""3935 W Reno Ave, Ste H""",Las Vegas,NV,89118,36.0968899,-115.1916755,4.5,30,1,Heating & Air Conditioning/HVAC;Home Services
JvfpGZwk--IFhY7WVxKySw,"""Terrible Herbst""",Southwest,"""11330 Southern Highlands Pkwy""",Las Vegas,NV,89141,35.9836037,-115.191121,3.5,38,1,Food;Convenience Stores;Automotive;Car Wash;Gas Stations
KXuxrutwhfZCuz_y8Qurcg,"""Chase Bank""",,"""90 N Stephanie St""",Henderson,NV,89074,36.034058,-115.046208,2.5,13,1,Financial Services;Banks & Credit Unions
ZaV97nuYxH32bthBIzjgmw,"""Wok On In""",Eastside,"""1040 E Flamingo Ave, Ste F""",Las Vegas,NV,89119,36.1164875,-115.1410747,3.0,18,0,Chinese;Mongolian;Restaurants
XHun3f4dsTuJyMc_9cKyfA,"""S. Walter Stewart Library""",East York,"""170 Memorial Park Ave""",Toronto,ON,M4J 2K5,43.6921393,-79.329711,4.5,5,1,Libraries;Public Services & Government
BcdoerW0zET49X60IntTsg,"""The Fluke Pub""",,"""Culcabock Road at old perth Road, Inverness, Scotland  IV2 3XQ""",Inverness,HLD,,57.4730851812,-4.1997785302,4.0,3,1,Restaurants;British;Scottish;Bars;Nightlife;Pubs
33Tr0eRki1Yamzleu4GMdw,"""Rosallie""",Spring Valley,"""6090 S Rainbow Blvd""",Las Vegas,NV,89118,36.078087,-115.2421383,4.5,260,1,Breakfast & Brunch;Specialty Food;French;Food;Bakeries;Macarons;Restaurants
4HEvm78whoMp-PbN_z3DyA,"""Class Kebap Imbiss-Gaststätte""",,"""Bahnhofstr. 91""",Fellbach,BW,70736,48.816,9.27347,4.0,4,1,Food;Italian;Kebab;Middle Eastern;Restaurants
L9E2Ak3w57H7lq-m4WqPEQ,"""EyesWest Optical""",,"""12801 W Bell Rd""",Surprise,AZ,85378,33.6372011,-112.3369218,5.0,3,1,Optometrists;Health & Medical;Shopping;Eyewear & Opticians
I4ddoOzq8kyRptwCYZiXfQ,"""Yogurty's Froyo""",,"""321 Cornwall Road""",Oakville,ON,L6M 5E4,43.4574710938,-79.6787899733,4.5,3,0,Ice Cream & Frozen Yogurt;Food
VMaWA4-FXZyfcWSJO-Sm5w,"""Heart 2 Heart Radiant Reflexions""",,"""2451 E Baseline Rd, Ste 310""",Gilbert,AZ,85234,33.3782989505,-111.775545916,3.5,5,1,Massage Therapy;Health & Medical;Reflexology
Qw3sC3gKTXDakgGmBZV5HA,"""Ottoman Authentic Doner Gyros""",Koreatown,"""664 Bloor Street West""",Toronto,ON,M6G 1L2,43.664216185,-79.4162929058,1.5,11,0,Mediterranean;Restaurants;Greek
LyHrSHOVuPILZgVi3iiFvg,"""Yes we cater""",,"""2326 Mosside Blvd""",Monroeville,PA,15146,40.413834,-79.75828,2.5,9,1,Caterers;Event Planning & Services
6ByEVNwpXqh-e9lNQ_X47w,"""Grand Lux Cafe""",,"""7014 E Camelback Rd, Ste 1023""",Scottsdale,AZ,85251,33.5025088,-111.9290233,3.5,108,0,Desserts;American (New);American (Traditional);Restaurants;Food
esMmw8jDyySv5Qke_KidXA,"""Simplicity Laser Hair Removal""",,"""19420 N 59th Ave, Ste E510""",Glendale,AZ,85308,33.6622393,-112.186891,3.0,38,1,Beauty & Spas;Laser Hair Removal;Hair Removal
f97-G0ZWeLrIDyrS6xClxA,"""Blissful Yoga Studio""",,"""19420 N 59th Avenue H-800""",Glendale,AZ,85308,33.6624675,-112.18689,3.5,6,0,Active Life;Fitness & Instruction;Yoga
JUm4bHw0POC9d75_9MkLaQ,"""Tutor Time of Glendale""",,"""5550 W. Bell Road""",Glendale,AZ,85308,33.639413,-112.180758,2.5,10,1,Elementary Schools;Preschools;Education;Child Care & Day Care;Local Services
cWSsbW5yUaMtcNGcr7Gnaw,"""Saltcave Solana""",,"""302 Lakeshore Road E""",Oakville,ON,L6J,43.4472445042,-79.6650604176,3.5,8,1,Beauty & Spas;Massage
in0ZHvYxzW479icf6-o5Og,"""JT'S Barbecue""",,"""5611 S Valley View Blvd""",Las Vegas,NV,89118,36.0878030296,-115.190521181,3.0,15,0,Food;Restaurants;Barbeque
uR31VDHTAY37HtCDYr1q9g,"""Freshslice Pizza""",Downtown Core,"""622 Yonge St""",Toronto,ON,M4Y 1L1,43.6661457,-79.385249,2.5,3,0,Italian;Restaurants
t0aja59cII8eEVmC_x4sBw,"""Bank of America Store and Heritage Center""",First Ward,"""100 N Tryon St""",Charlotte,NC,28202,35.2274982,-80.8419812,3.0,3,1,Fashion;Shopping;Gift Shops;Flowers & Gifts;Women's Clothing;Men's Clothing
X_pXz0GKJs4AHoLY9iVs6A,"""U-Haul Neighborhood Dealer""",,"""1661 N Rancho Dr""",Las Vegas,NV,89106,36.19016,-115.188551,2.0,5,1,Automotive;Local Services;Movers;Home Services;Packing Supplies;Shopping;Truck Rental;Self Storage
dAQySRBaGOo8GNYsGaQy8Q,"""The Indian Hut""",Church-Wellesley Village,"""636 Church Street""",Toronto,ON,M4Y 2G3,43.6697695,-79.3829273,3.0,40,0,Indian;Buffets;Restaurants
jZCAgRvhDWNMG_iufsfkHw,"""Dave's Quality Paintless Dent Repair""",Westside,"""""",Las Vegas,NV,89145,36.1683449,-115.2659777,5.0,13,1,Automotive;Auto Repair;Mobile Dent Repair
angVdNgsrF03haHen0fbKA,"""Mixtures Pharmacy""",,"""2730 S Val Vista Dr, Bldg 1, Ste 102""",Gilbert,AZ,85295,33.3009297038,-111.756063664,4.0,4,1,Shopping;Vitamins & Supplements;Health & Medical;Pharmacy;Drugstores
Jg3z4A7moA3Oh0df3ll7PA,"""Soma Intimates""",,"""2168 E Williams Field Rd, Bldg 8, Ste 114""",Gilbert,AZ,85295,33.3102901,-111.7433091,4.0,6,1,Lingerie;Fashion;Women's Clothing;Shopping
vDhifJNAtVFGjqJM5hFQkg,"""Texas Station Gambling Hall & Hotel""",,"""2101 Texas Star Ln""",North Las Vegas,NV,89032,36.1975731694,-115.192618534,3.0,219,1,Casinos;Hotels & Travel;Buffets;Event Planning & Services;Arts & Entertainment;Restaurants;Hotels
_v3WsjEworH53RcWzWKEEw,"""Mio RistoBar""",Downtown Core,"""40 King St W, Scotia Bank Plz""",Toronto,ON,M5H 4A9,43.6495183,-79.3795966,3.0,17,1,Italian;Coffee & Tea;Restaurants;Food
bycbSTD-H7kYd0E0mtM5NQ,"""QuikTrip""",,"""2305 N Chester St""",Gastonia,NC,28052,35.290449,-81.18925,4.5,13,1,Food;Automotive;Convenience Stores;Gas Stations
2uwRQP4hOPfHR-vIBAffJg,"""The Beadery""",Alexandra Park,"""446 Queen St W""",Toronto,ON,M5V 2A8,43.6484206,-79.3991423,3.5,10,1,Shopping;Art Supplies;Arts & Crafts
EYsWr69-lRfZQ2p4mMjNCg,"""Orangetheory Fitness West Flamingo/215""",Spring Valley,"""4245 S Grand Canyon Dr, Ste 109""",Las Vegas,NV,89147,36.1122233,-115.307201,5.0,9,1,Gyms;Active Life;Boot Camps;Trainers;Fitness & Instruction
zi181jKdVvt2gq1U6oX2BQ,"""DXL Destination XL""",Eastside,"""4211 Paradise Rd""",Las Vegas,NV,89169,36.1128556,-115.1540944,4.0,32,1,Fashion;Men's Clothing;Shoe Stores;Shopping;Department Stores
vIvv2hWU2COaFh-JR86jZA,"""Juicy Babes Juice & Yogurt Bar""",Willowdale,"""5425 Yonge St""",Toronto,ON,M2N 5R6,43.7763987,-79.4145805,4.0,4,0,Juice Bars & Smoothies;Food;Ice Cream & Frozen Yogurt
ie6dKbeTxifUuVGWEH7AHw,"""Martin Thompson, DDS""",Westside,"""3026 S Durango Dr, Ste 100""",Las Vegas,NV,89117,36.1344489,-115.277505,5.0,4,1,Teeth Whitening;Health & Medical;Beauty & Spas;Orthodontists;Dentists;General Dentistry
PsS88y-a7TKHotnMv-9yyQ,"""Burlington Coat Factory""",Westside,"""10000 W Sahara Ave, Ste 130""",Las Vegas,NV,89117,36.1460980872,-115.313122997,4.0,5,1,Department Stores;Fashion;Shopping
0jeEhjIO6AFAzsOi2A1rUw,"""Old Vienna Restaurant""",,"""30111 Lorain Rd""",North Olmsted,OH,44070,41.4005770248,-81.9543844043,3.5,7,1,Greek;Mediterranean;Restaurants;American (New)
ZV3WZNCi5sWk_zvsXYyIQQ,"""Megaton Brazilian Jiu-jitsu""",,"""10433 N 32nd St""",Phoenix,AZ,85028,33.5814287,-112.0127627,5.0,5,1,Martial Arts;Brazilian Jiu-jitsu;Active Life;Fitness & Instruction
e8a36rGWT7tnst1yChUukw,"""Blitz BBQ""",North Collinwood,"""15710 Waterloo Rd""",Cleveland,OH,44110,41.570884,-81.570435,3.5,3,0,Restaurants;Barbeque
fVKph22FThFfMRdD4u49cg,"""Link It Up""",Cooksville,"""2500 Hurontario Street""",Mississauga,ON,L5B 1N4,43.5774813,-79.6140811,3.5,3,1,Shopping;Local Services;Mobile Phones;Data Recovery;IT Services & Computer Repair;Mobile Phone Repair
Dv9Z6UUD0mzWqs5vll1HzA,"""Momentum Carpet Care""",,"""1750 W Bethany Home Rd""",Phoenix,AZ,85015,33.5243478,-112.0976152,5.0,33,1,Carpet Cleaning;Shopping;Window Washing;Grout Services;Home Services;Flooring;Home & Garden;Home Cleaning;Local Services
99AogrVP0Nd5mh61o-D2Tg,"""Closet World""",Southeast,"""6672 Spenser St, Ste 1000""",Las Vegas,NV,89119,36.0690383443,-115.128349923,1.5,6,1,Home Services;Shopping;Home & Garden;Cabinetry;Interior Design;Home Decor;Furniture Stores;Home Organization
leoEzfEj27czYZEgBJdK5w,"""Prairie Fruits Farm & Creamery""",,"""4410 N Lincoln Ave""",Champaign,IL,61822,40.1622186,-88.2099078,5.0,16,1,Cheese Shops;Ice Cream & Frozen Yogurt;Farmers Market;Arts & Entertainment;Food;Farms;Specialty Food
te3O8BN2XB8yk-b3BsI8BQ,"""All Dolled Up Studio""",,"""3459 E Baseline Rd""",Gilbert,AZ,85234,33.3779894,-111.7569349,5.0,8,1,Nail Salons;Hair Salons;Beauty & Spas;Makeup Artists
Tlnhz4ywcwLJORmfL7_N-g,"""Pepper's Fresh Market""",,"""10211 Northfield Rd""",Northfield,OH,44067,41.3363908,-81.5293777,4.5,10,1,Fruits & Veggies;Food;Specialty Food;Farmers Market
bJjCL9MEjLAFkM3hpnFbEA,"""Jamaca Me Tan""",,"""1635 E Baseline Road""",Phoenix,AZ,85042,33.377234,-112.046105,2.5,5,0,Beauty & Spas;Tanning
Z45k3WhkLALm6yPW4mMfQQ,"""All About U Hair & Nails Salon""",,"""7828 N 19th Ave, Ste 3""",Phoenix,AZ,85021,33.5520874,-112.0998501,5.0,11,1,Beauty & Spas;Nail Salons;Hair Salons
5eTD8gxTTR6I1FzhT-gQpg,"""Naims Steamers""",,"""1616 W Germann Rd""",Chandler,AZ,85286,33.2772954,-111.8710685,4.5,7,1,Local Services;Carpet Cleaning;Air Duct Cleaning;Home Services;Home Cleaning
NqxmX_cxkJo5UWbLWaF35A,"""Justin Tranz - HIP-notist""",The Strip,"""3765 Las Vegas Blvd""",Las Vegas,NV,89109,36.1050296,-115.1724485,2.5,7,1,Performing Arts;Arts & Entertainment
RO8j-dh6d3wnDIsvRrT6HA,"""Balle & Associates""",Westside,"""2801 W Charleston Blvd, Ste 100""",Las Vegas,NV,89102,36.1586469,-115.17921,4.5,38,1,Endodontists;Orthodontists;Dentists;Health & Medical;General Dentistry;Cosmetic Dentists
tuKlxGSLOt74PnJ19yXXQw,"""Doggy Doo's""",,"""601 Greenway Rd""",Henderson,NV,89002,36.0122932,-114.9763534,5.0,3,1,Pet Groomers;Pets;Pet Services
8JYUIbe3JJiqgevkMyeeTQ,"""OSR Physical Therapy""",,"""9375 E Bell Rd""",Scottsdale,AZ,85260,33.638815,-111.8820824,5.0,14,1,Physical Therapy;Massage Therapy;Health & Medical;Sports Medicine;Doctors
_HvI9d55orYhTzTjoK80PQ,"""WhizKidz Preschool""",,"""7214 East Jenan Dr""",Scottsdale,AZ,85260,33.5935051,-111.9254781,5.0,19,1,Child Care & Day Care;Local Services;Education;Preschools
